sname,Species,Nomenclature,C(cm),DBH(cm),S(m2),Latitude,Longitude,Code,Codechar,Codenum,ref_lat,ref_long,distance,d2x,d2y
S0645,Trâm đỏ,Syzygium zeylanicum,87.0,27.69,0.060224379,14.499866,108.57596,A72,A,72,14.4991,108.5754,104.05371345023617,60.365977860476185,84.75331261804673
S0646,Trâm đỏ,Syzygium zeylanicum,82.0,26.1,0.053500955,14.4999835,108.575958,A72,A,72,14.4991,108.5754,114.7776292032073,60.15035338214952,97.75397257150973
S0647,Trâm đỏ,Syzygium zeylanicum,58.0,18.46,0.026766391,14.499543,108.575957,A72,A,72,14.4991,108.5754,77.50887143364393,60.04267567936608,49.015326666050136
S0648,Trâm đỏ,Syzygium zeylanicum,99.5,31.67,0.078773472,14.499559,108.575947,A72,A,72,14.4991,108.5754,77.8204114219144,58.96470599608568,50.785626713384204
S0649,Trâm đỏ,Syzygium zeylanicum,61.0,19.41,0.029606938,14.499877,108.57592,A72,A,72,14.4991,108.5754,102.63026604071429,56.05411953319618,85.97038554610505
S0650,Trâm đỏ,Syzygium zeylanicum,72.0,22.92,0.041247613,14.5000786,108.5758757,A72,A,72,14.4991,108.5754,119.8049980941401,51.278693366826374,108.27618932585276
S0651,Trâm đỏ,Syzygium zeylanicum,83.4,26.54,0.055343412,14.500064,108.5758669,A72,A,72,14.4991,108.5754,117.93914189975476,50.33008934312171,106.66078613419215
S0652,Trâm đỏ,Syzygium zeylanicum,210.5,67.0,0.352564052,14.49986193,108.5758477,A72,A,72,14.4991,108.5754,97.13938657310484,48.260444252641236,84.30296521675147
S0653,Trâm đỏ,Syzygium zeylanicum,110.0,35.01,0.096276257,14.4996583,108.5758249,A72,A,72,14.4991,108.5754,76.90082299843085,45.80272837109792,61.77253962400618
S0654,Trâm đỏ,Syzygium zeylanicum,162.4,51.69,0.209848504,14.4996468,108.5758233,A72,A,72,14.4991,108.5754,75.77853614244846,45.630256341136956,60.50013426542537
S0655,Trâm đỏ,Syzygium zeylanicum,178.5,56.81,0.253518857,14.500033,108.575803,A72,A,72,14.4991,108.5754,111.99910796890664,43.44191224137341,103.23081151789721
S0656,Trâm đỏ,Syzygium zeylanicum,170.0,54.11,0.229949077,14.4994927,108.5757929,A72,A,72,14.4991,108.5754,60.67696071745374,42.35327216596194,43.44990102109989
S0657,Trâm đỏ,Syzygium zeylanicum,133.5,42.49,0.141806572,14.4997971,108.5757842,A72,A,72,14.4991,108.5754,87.54574115569812,41.41538546699815,77.12990756587521
S0658,Trâm đỏ,Syzygium zeylanicum,149.0,47.42,0.17664704,14.499351,108.5756711,A72,A,72,14.4991,108.5754,40.31484534845319,29.22366857070083,27.771639323949355
S0659,Trâm đỏ,Syzygium zeylanicum,177.0,56.33,0.249275939,14.4994033,108.5755896,A72,A,72,14.4991,108.5754,39.29225806394849,20.43823777684651,33.558307173351416
S0660,Trâm đỏ,Syzygium zeylanicum,122.0,38.83,0.118427753,14.4992604,108.5755865,A72,A,72,14.4991,108.5754,26.816794013444454,20.10408116308765,17.7472916735905
S0661,Trâm đỏ,Syzygium zeylanicum,130.0,41.37,0.134468491,14.5001384,108.5755735,A72,A,72,14.4991,108.5754,116.40494005020905,18.702650647454927,114.8926495771249
S0662,Trâm đỏ,Syzygium zeylanicum,180.0,57.29,0.257797581,14.5001283,108.575551,A72,A,72,14.4991,108.5754,114.9335975636708,16.277235594811213,113.77514425531987
S0663,Trâm đỏ,Syzygium zeylanicum,123.0,39.15,0.120377148,14.4998315,108.5755442,A72,A,72,14.4991,108.5754,82.41519371702874,15.544241703866817,80.93602847475988
S0664,Trâm đỏ,Syzygium zeylanicum,248.5,79.09,0.491345083,14.4995727,108.5754971,A72,A,72,14.4991,108.5754,53.33847910625889,10.467043145699387,52.301380107554365
S0665,Trâm đỏ,Syzygium zeylanicum,231.0,73.52,0.424578294,14.4993685,108.5754754,A72,A,72,14.4991,108.5754,30.79969222665611,8.127865869860296,29.707891841366006
S0666,Trâm lá to,Syzygium cuminii ,41.0,13.05,0.013375239,14.499304,108.576163,A73,A,73,14.4991,108.5754,85.2897770941719,82.24885215793297,22.57149519805931
S0667,Trâm lá to,Syzygium cuminii ,157.0,49.97,0.19612508,14.5000375,108.5760137,A73,A,73,14.4991,108.5754,123.0288005063422,66.15459306466707,103.72875961119775
S0668,Trâm núi,Syzygium levinei,39.3,12.51,0.012289067,14.499765,108.576412,A74,A,74,14.4991,108.5754,131.5842486587822,109.08999512530819,73.57844425275965
S0669,Trâm núi,Syzygium levinei,37.5,11.94,0.011189131,14.50001,108.576411,A74,A,74,14.4991,108.5754,148.373869570228,108.98207892614774,100.68620384232361
S0670,Trâm núi,Syzygium levinei,37.5,11.94,0.011189131,14.499343,108.575768,A74,A,74,14.4991,108.5754,47.92208897734407,39.66916421959126,26.886502600218986
S0671,Trâm núi,Syzygium levinei,27.5,8.75,0.006017266,14.499234,108.575711,A74,A,74,14.4991,108.5754,36.65691909176129,33.52477202004173,14.826306967824475
S0672,Trâm núi,Syzygium levinei,56.5,17.98,0.025399825,14.499704,108.576241,A74,A,74,14.4991,108.5754,112.6267642007483,90.6568290523935,66.82909067536427
S0673,Trâm núi,Syzygium levinei,57.4,18.27,0.026215468,14.499919,108.576157,A74,A,74,14.4991,108.5754,121.94422090836296,81.60184710214526,90.61750141372103
S0674,Trâm núi,Syzygium levinei,39.6,12.6,0.012477403,14.499912,108.576154,A74,A,74,14.4991,108.5754,121.15259604132807,81.27846056477989,89.8429929141541
S0675,Trâm núi,Syzygium levinei,40.2,12.79,0.01285837,14.500187,108.576125,A74,A,74,14.4991,108.5754,143.43174254934596,78.15226952974986,120.2700608551072
S0676,Trâm núi,Syzygium levinei,37.0,11.78,0.010892743,14.500187,108.576125,A74,A,74,14.4991,108.5754,143.43174254934596,78.15226952974986,120.2700608551072
S0677,Trâm núi,Syzygium levinei,56.0,17.82,0.02495226,14.499644,108.576088,A74,A,74,14.4991,108.5754,95.5153477791712,74.1639895047304,60.19040058114136
S0678,Trâm núi,Syzygium levinei,45.4,14.45,0.016400064,14.500044,108.576084,A74,A,74,14.4991,108.5754,127.85102475031222,73.73267123422953,104.44796657843546
S0679,Trâm núi,Syzygium levinei,37.5,11.94,0.011189131,14.4998,108.576081,A74,A,74,14.4991,108.5754,106.71255126717635,73.40936266593981,77.45084938804908
S0680,Trâm núi,Syzygium levinei,31.0,9.87,0.007646404,14.499764,108.576061,A74,A,74,14.4991,108.5754,102.34525341069106,71.25344575093926,73.46766203110403
S0681,Trâm núi,Syzygium levinei,33.9,10.79,0.009143937,14.499822,108.57604,A74,A,74,14.4991,108.5754,105.55184859251358,68.98970259965465,79.88500282598802
S0682,Trâm núi,Syzygium levinei,53.5,17.03,0.022774109,14.499944,108.576016,A74,A,74,14.4991,108.5754,114.58528302735243,66.40255241521754,93.38355379403136
S0683,Trâm núi,Syzygium levinei,33.4,10.63,0.008876194,14.500006,108.576009,A74,A,74,14.4991,108.5754,119.82657822453481,65.64795970060446,100.2434747808972
S0684,Trâm núi,Syzygium levinei,53.6,17.06,0.022859325,14.499739,108.575991,A74,A,74,14.4991,108.5754,95.17026619721237,63.70770221070568,70.70154345613899
S0685,Trâm núi,Syzygium levinei,62.4,19.86,0.03098154,14.5000048,108.5759791,A74,A,74,14.4991,108.5754,117.9788663119775,62.424850028137094,100.11069371063239
S0686,Trâm núi,Syzygium levinei,43.0,13.69,0.014711967,14.499366,108.575977,A74,A,74,14.4991,108.5754,68.81044763409486,62.19865596093286,29.43135913032258
S0687,Trâm núi,Syzygium levinei,61.0,19.41,0.029606938,14.5001153,108.5759292,A74,A,74,14.4991,108.5754,125.99121344026229,57.04578529105327,112.33683387329722
S0688,Trâm núi,Syzygium levinei,41.5,13.21,0.013703453,14.499798,108.575919,A74,A,74,14.4991,108.5754,95.36451854737001,55.94634297382919,77.22951576713629
S0689,Trâm núi,Syzygium levinei,43.6,13.88,0.015125398,14.499798,108.575919,A74,A,74,14.4991,108.5754,95.36451854737001,55.94634297382919,77.22951576713629
S0690,Trâm núi,Syzygium levinei,89.6,28.52,0.063877785,14.499937,108.575892,A74,A,74,14.4991,108.5754,106.72031787458383,53.035806516497196,92.60901400186101
S0691,Trâm núi,Syzygium levinei,30.0,9.55,0.007161044,14.499868,108.5758883,A74,A,74,14.4991,108.5754,99.95664553837325,52.6369762947535,84.97458275172377
S0692,Trâm núi,Syzygium levinei,64.7,20.59,0.033307527,14.499878,108.575884,A74,A,74,14.4991,108.5754,100.65789089502657,52.173449485888156,86.08102095223168
S0693,Trâm núi,Syzygium levinei,60.7,19.32,0.029316439,14.5000786,108.5758757,A74,A,74,14.4991,108.5754,119.8049980941401,51.278693366826374,108.27618932585276
S0694,Trâm núi,Syzygium levinei,42.8,13.62,0.01457543,14.499238,108.575873,A74,A,74,14.4991,108.5754,53.22498541470975,50.98783563273568,15.2689125311921
S0695,Trâm núi,Syzygium levinei,41.0,13.05,0.013375239,14.4995062,108.5758679,A74,A,74,14.4991,108.5754,67.55679857813675,50.438011827550966,44.94360907860836
S0696,Trâm núi,Syzygium levinei,39.0,12.41,0.012102164,14.5001404,108.5758248,A74,A,74,14.4991,108.5754,123.88753060803215,45.79184970455129,115.11397283037314
S0697,Trâm núi,Syzygium levinei,31.5,10.03,0.007895051,14.4994898,108.5758229,A74,A,74,14.4991,108.5754,62.75590885934731,45.587169845297794,43.1290394312078
S0698,Trâm núi,Syzygium levinei,68.8,21.9,0.037662635,14.4998871,108.5758128,A74,A,74,14.4991,108.5754,97.79774564872736,44.49834518245041,87.08786557263109
S0699,Trâm núi,Syzygium levinei,38.0,12.09,0.011489497,14.4994744,108.5757972,A74,A,74,14.4991,108.5754,59.57616014861334,42.81680092963242,41.42511817974032
S0700,Trâm núi,Syzygium levinei,74.0,23.55,0.043570974,14.499418,108.5757971,A74,A,74,14.4991,108.5754,55.41052817468355,42.80603210032014,35.18480138388962
S0701,Trâm núi,Syzygium levinei,93.8,29.85,0.070006684,14.4996707,108.5757728,A74,A,74,14.4991,108.5754,74.84775757971144,40.186529034662335,63.14451440036175
S0702,Trâm núi,Syzygium levinei,60.7,19.32,0.029316439,14.4996581,108.5757603,A74,A,74,14.4991,108.5754,72.94919824732641,38.83907518676185,61.75039889397306
S0703,Trâm núi,Syzygium levinei,47.0,14.96,0.017576384,14.4998833,108.575727,A74,A,74,14.4991,108.5754,93.56153179511584,35.2494164799347,86.6674037321563
S0704,Trâm núi,Syzygium levinei,36.5,11.62,0.010600334,14.4999635,108.5757209,A74,A,74,14.4991,108.5754,101.61046755597465,34.591846113789806,95.54104510305328
S0705,Trâm núi,Syzygium levinei,50.0,15.91,0.019891789,14.4994959,108.575718,A74,A,74,14.4991,108.5754,55.62245003471584,34.27930861610072,43.80394900767034
S0706,Trâm núi,Syzygium levinei,42.0,13.37,0.014035646,14.4994921,108.5756901,A74,A,74,14.4991,108.5754,53.47945812670494,31.27178490352634,43.383498135507345
S0707,Trâm núi,Syzygium levinei,58.0,18.46,0.026766391,14.4992404,108.5756895,A74,A,74,14.4991,108.5754,34.85977743475253,31.20714219104878,15.534424967411725
S0708,Trâm núi,Syzygium levinei,40.0,12.73,0.012730745,14.4992316,108.5756839,A74,A,74,14.4991,108.5754,33.89083612451167,30.603481926887355,14.560757781420042
S0709,Trâm núi,Syzygium levinei,67.5,21.48,0.036252785,14.4995967,108.5756732,A74,A,74,14.4991,108.5754,62.35028736325732,29.450009056356485,54.956849444462215
S0710,Trâm núi,Syzygium levinei,59.5,18.94,0.028168762,14.4994124,108.5756657,A74,A,74,14.4991,108.5754,44.88975620601111,28.641558838519675,34.565174953046714
S0711,Trâm núi,Syzygium levinei,52.5,16.71,0.021930697,14.4998513,108.5756509,A74,A,74,14.4991,108.5754,87.41598972776221,27.046115792476055,83.12678798452521
S0712,Trâm núi,Syzygium levinei,43.8,13.94,0.015264481,14.4998478,108.5756469,A74,A,74,14.4991,108.5754,86.91481453599818,26.61493062526394,82.73953380119656
S0713,Trâm núi,Syzygium levinei,116.5,37.08,0.107990532,14.499521,108.5756463,A74,A,74,14.4991,108.5754,53.61638769516276,26.550291703949913,46.58110174645044
S0714,Trâm núi,Syzygium levinei,186.2,59.26,0.275862826,14.4995419,108.575608,A74,A,74,14.4991,108.5754,53.78951170279485,22.4216815134575,48.893555478551384
S0715,Trâm núi,Syzygium levinei,186.4,59.33,0.276455761,14.4995419,108.575608,A74,A,74,14.4991,108.5754,53.78951170279485,22.4216815134575,48.893555478551384
S0716,Trâm núi,Syzygium levinei,125.8,40.04,0.125920115,14.4998711,108.5755912,A74,A,74,14.4991,108.5754,87.7717542117306,20.610669113002125,85.31753135269906
S0717,Trâm núi,Syzygium levinei,149.0,47.42,0.17664704,14.499838,108.5755765,A74,A,74,14.4991,108.5754,83.84250421997066,19.026065053996465,81.65521638227953
S0718,Trâm núi,Syzygium levinei,111.8,35.58,0.099452896,14.5001384,108.5755735,A74,A,74,14.4991,108.5754,116.40494005020905,18.702650647454927,114.8926495771249
S0719,Trâm núi,Syzygium levinei,149.0,47.42,0.17664704,14.499731,108.5755675,A74,A,74,14.4991,108.5754,72.1133398857753,18.055906097225577,69.81631646319879
S0720,Trâm núi,Syzygium levinei,122.0,38.83,0.118427753,14.5001024,108.5755643,A74,A,74,14.4991,108.5754,112.31467843889097,17.71092793893323,110.90946769493303
S0721,Trâm núi,Syzygium levinei,115.0,36.6,0.105227562,14.4993905,108.5755604,A74,A,74,14.4991,108.5754,36.49762004494868,17.29057767747071,32.142062667551244
S0722,Trâm núi,Syzygium levinei,86.0,27.37,0.058847868,14.4994169,108.5755564,A74,A,74,14.4991,108.5754,38.90574893458465,16.859389204893258,35.06306170029741
S0723,Trâm núi,Syzygium levinei,75.4,24.0,0.045235201,14.4995984,108.5755472,A74,A,74,14.4991,108.5754,57.38245133858,15.867647511603602,55.14493162632447
S0724,Trâm trắng,Syzygium wightianum ,47.8,15.21,0.018179822,14.500009,108.576418,A75,A,75,14.4991,108.5754,148.85421419019173,109.73665365555502,100.57556326792427
S0725,Trâm trắng,Syzygium wightianum ,35.4,11.27,0.009971038,14.500004,108.576411,A75,A,75,14.4991,108.5754,147.92417899127437,108.9820818591229,100.02234032401968
S0726,Trâm trắng,Syzygium wightianum ,32.5,10.34,0.008404281,14.499997,108.576335,A75,A,75,14.4991,108.5754,141.45197678460408,100.78956452864331,99.24779805314886
S0727,Trâm trắng,Syzygium wightianum ,31.0,9.87,0.007646404,14.499724,108.576326,A75,A,75,14.4991,108.5754,121.37023897139836,99.81951982341398,69.04200439006252
S0728,Trâm trắng,Syzygium wightianum ,53.0,16.87,0.022350414,14.499403,108.576277,A75,A,75,14.4991,108.5754,100.30607279675378,94.53762950808488,33.52528667886004
S0729,Trâm trắng,Syzygium wightianum ,52.3,16.65,0.021763924,14.499251,108.575863,A75,A,75,14.4991,108.5754,52.63200498249667,49.909865795299986,16.707281190328324
S0730,Trâm trắng,Syzygium wightianum ,39.0,12.41,0.012102164,14.499359,108.575799,A75,A,75,14.4991,108.5754,51.68313679478847,43.01085703265567,28.656810818115684
S0731,Trâm trắng,Syzygium wightianum ,56.4,17.95,0.025309994,14.499999,108.576284,A75,A,75,14.4991,108.5754,137.74850503392832,95.29195106320624,99.46906404329783
S0732,Trâm trắng,Syzygium wightianum ,33.5,10.66,0.008929424,14.499614,108.576149,A75,A,75,14.4991,108.5754,98.75830746087028,80.73958664710963,56.871103739857766
S0733,Trâm trắng,Syzygium wightianum ,62.3,19.83,0.03088232,14.500117,108.576194,A75,A,75,14.4991,108.5754,141.37739106750357,85.59023653712406,112.52501106231003
S0734,Trâm trắng,Syzygium wightianum ,52.1,16.58,0.021597788,14.499692,108.576105,A75,A,75,14.4991,108.5754,100.32892021970767,75.99651358174033,65.50131415378493
S0735,Trâm trắng,Syzygium wightianum ,69.4,22.09,0.038322406,14.500169,108.576077,A75,A,75,14.4991,108.5754,138.98053628648833,72.9780561972897,118.27845442068104
S0736,Trâm trắng,Syzygium wightianum ,31.5,10.03,0.007895051,14.5000575,108.5760631,A75,A,75,14.4991,108.5754,127.80056643340083,71.4797241739495,105.94165286946487
S0737,Trâm trắng,Syzygium wightianum ,46.5,14.8,0.017204408,14.499831,108.576041,A75,A,75,14.4991,108.5754,106.37747662127049,69.09749622075975,80.88079839078642
S0738,Trâm trắng,Syzygium wightianum ,40.0,12.73,0.012730745,14.5000718,108.5760409,A75,A,75,14.4991,108.5754,127.80588132263566,69.08664196156695,107.5238541121452
S0739,Trâm trắng,Syzygium wightianum ,60.0,19.1,0.028644176,14.5001341,108.576033,A75,A,75,14.4991,108.5754,133.21885071680225,68.23503220675214,114.41696799884684
S0740,Trâm trắng,Syzygium wightianum ,188.8,60.09,0.283620624,14.499707,108.57597,A75,A,75,14.4991,108.5754,91.02721680500159,61.443985570407506,67.16093236762215
S0741,Trâm trắng,Syzygium wightianum ,77.5,24.67,0.047790022,14.499231,108.575963,A75,A,75,14.4991,108.5754,62.3963834504112,60.689539878180724,14.49442710373405
S0742,Trâm trắng,Syzygium wightianum ,80.0,25.46,0.050922979,14.49966,108.575962,A75,A,75,14.4991,108.5754,86.6559728634049,60.58162661450618,61.960666149128215
S0743,Trâm trắng,Syzygium wightianum ,70.6,22.47,0.039659134,14.500047,108.5759155,A75,A,75,14.4991,108.5754,118.60324679998243,55.56899343470597,104.77985073548801
S0744,Trâm trắng,Syzygium wightianum ,53.5,17.03,0.022774109,14.500064,108.5758669,A75,A,75,14.4991,108.5754,117.93914189975476,50.33008934312171,106.66078613419215
S0745,Trâm trắng,Syzygium wightianum ,48.8,15.53,0.01894844,14.4994712,108.5758585,A75,A,75,14.4991,108.5754,64.26225108242905,49.424731892945175,41.071070006656036
S0746,Trâm trắng,Syzygium wightianum ,90.5,28.8,0.065167489,14.4998748,108.5758243,A75,A,75,14.4991,108.5754,97.16519310201954,45.73800606260154,85.72694764174315
S0747,Trâm trắng,Syzygium wightianum ,67.0,21.32,0.035717696,14.4998803,108.5757816,A75,A,75,14.4991,108.5754,95.63426006937755,41.135099418242056,86.33548108899772
S0748,Trâm trắng,Syzygium wightianum ,69.5,22.12,0.038432925,14.4998803,108.5757816,A75,A,75,14.4991,108.5754,95.63426006937755,41.135099418242056,86.33548108899772
S0749,Trâm trắng,Syzygium wightianum ,71.0,22.6,0.040109803,14.4995915,108.5757771,A75,A,75,14.4991,108.5754,67.89534187166059,40.65006835387479,54.38151699516091
S0750,Trâm trắng,Syzygium wightianum ,181.0,57.61,0.260669955,14.500013,108.5757337,A75,A,75,14.4991,108.5754,107.23142562229387,35.97163130411841,101.01792109477462
S0751,Trâm trắng,Syzygium wightianum ,95.0,30.24,0.071809357,14.5000156,108.5756981,A75,A,75,14.4991,108.5754,106.27992185627932,32.13408200965543,101.30558998976106
S0752,Trâm trắng,Syzygium wightianum ,108.2,34.44,0.093151178,14.5000849,108.5756891,A75,A,75,14.4991,108.5754,113.34174000661677,31.163905473407866,108.97321241191348
S0753,Trâm trắng,Syzygium wightianum ,162.2,51.62,0.209331954,14.5000887,108.5756392,A75,A,75,14.4991,108.5754,112.39141820273962,25.78487050151835,109.39365310127933
S0754,Trâm trắng,Syzygium wightianum ,100.0,31.83,0.079567155,14.5001405,108.5755778,A75,A,75,14.4991,108.5754,116.70950417161015,19.166174373472277,115.12500216663946
S0755,Trâm trắng,Syzygium wightianum ,85.0,27.05,0.057487269,14.5001024,108.5755643,A75,A,75,14.4991,108.5754,112.31467843889097,17.71092793893323,110.90946769493303
S0756,Trâm trắng,Syzygium wightianum ,149.0,47.42,0.17664704,14.4993317,108.5755185,A75,A,75,14.4991,108.5754,28.642402616380323,12.773902712675271,25.63619778995976
S0757,Trâm trắng,Syzygium wightianum ,127.0,40.42,0.128333864,14.4998539,108.5754702,A75,A,75,14.4991,108.5754,83.75699584835176,7.567306920709895,83.4144485056911
S0758,Trâm vỏ đỏ,Syzygium zeylanicum ,131.8,41.95,0.138218014,14.499742,108.576223,A76,A,76,14.4991,108.5754,113.65024839422954,88.71647751940999,71.03355247077324
S0759,Trâm vỏ đỏ,Syzygium zeylanicum ,16.9,5.38,0.002272518,14.499456,108.576116,A76,A,76,14.4991,108.5754,86.65239373535826,77.18235648468269,39.38935373345081
S0760,Trôm,Sterculia foetida,44.0,14.0,0.015404201,14.4994028,108.575755,A77,A,77,14.4991,108.5754,50.86133869653507,38.267797611525495,33.50300643176638
S0761,Trơn trà,Sp 5,48.6,15.47,0.018793444,14.500112,108.5760442,A78,A,78,14.4991,108.5754,131.75701761950032,69.44235719572202,111.97174071651771
S0762,Tỳ bà,Eriobotrya japonica,38.1,12.13,0.011550048,14.5000555,108.5757211,A79,A,79,14.4991,108.5754,111.2423735051737,34.61339109920063,105.72028575291665
S0764,Chắp xanh,Exbucklandia populnea ,31.5,10.03,0.007895051,14.499237,108.57642,A8,A,8,14.4991,108.5754,110.99260842981903,109.95262701435325,15.158460960719296
S0765,Chắp xanh,Exbucklandia populnea ,37.5,11.94,0.011189131,14.49993,108.576383,A8,A,8,14.4991,108.5754,140.22103649517672,105.96382000658542,91.83467713992165
S0766,Chắp xanh,Exbucklandia populnea ,48.0,15.28,0.018332272,14.499966,108.57636,A8,A,8,14.4991,108.5754,141.032262269528,103.48448705924635,95.81784770566286
S0767,Chắp xanh,Exbucklandia populnea ,35.6,11.33,0.010084023,14.499449,108.576349,A8,A,8,14.4991,108.5754,109.3443714023245,102.29896452914394,38.614937700771016
S0768,Chắp xanh,Exbucklandia populnea ,53.8,17.12,0.023030236,14.499669,108.576313,A8,A,8,14.4991,108.5754,116.83180875885657,98.41819015245405,62.956583333130716
S0769,Chắp xanh,Exbucklandia populnea ,42.0,13.37,0.014035646,14.500041,108.57626,A8,A,8,14.4991,108.5754,139.40712327453573,92.70482180622938,104.11609882029224
S0770,Chắp xanh,Exbucklandia populnea ,38.2,12.16,0.011610757,14.500088,108.576176,A8,A,8,14.4991,108.5754,137.64944014439996,83.64991460030595,109.3163307078511
S0771,Chắp xanh,Exbucklandia populnea ,45.5,14.48,0.01647239,14.499497,108.576147,A8,A,8,14.4991,108.5754,91.72564079225342,80.52403588295888,43.925764920709746
S0772,Chắp xanh,Exbucklandia populnea ,39.0,12.41,0.012102164,14.499852,108.576144,A8,A,8,14.4991,108.5754,115.56421476389148,80.20051847942035,83.20435427083724
S0773,Chắp xanh,Exbucklandia populnea ,32.5,10.34,0.008404281,14.499415,108.576133,A8,A,8,14.4991,108.5754,86.36020628909314,79.01491299817471,34.85295904490183
S0774,Chắp xanh,Exbucklandia populnea ,56.0,17.82,0.02495226,14.500113,108.576043,A8,A,8,14.4991,108.5754,131.78297698207123,69.31300136107181,112.08238427414531
S0775,Chắp xanh,Exbucklandia populnea ,46.0,14.64,0.01683641,14.499863,108.576028,A8,A,8,14.4991,108.5754,108.21154842681018,67.69613322569795,84.4213998889881
S0776,Chắp xanh,Exbucklandia populnea ,40.5,12.89,0.013051003,14.5000781,108.5760159,A8,A,8,14.4991,108.5754,126.96308961770734,66.39173284740798,108.22090340961118
S0777,Chắp xanh,Exbucklandia populnea ,76.6,24.38,0.046686505,14.5000006,108.5759722,A8,A,8,14.4991,108.5754,117.19161889723847,61.681056568440574,99.64598737709619
S0778,Chắp xanh,Exbucklandia populnea ,54.0,17.19,0.023201782,14.499621,108.575965,A8,A,8,14.4991,108.5754,83.85959814757189,60.905026733331354,57.64555420918803
S0779,Chắp xanh,Exbucklandia populnea ,49.0,15.6,0.019104074,14.5001236,108.5759468,A8,A,8,14.4991,108.5754,127.67542204109121,58.94299742150142,113.25518287628005
S0780,Chắp xanh,Exbucklandia populnea ,114.5,36.44,0.104314529,14.50013,108.5759347,A8,A,8,14.4991,108.5754,127.71001991746695,57.63866096729321,113.96330088768593
S0781,Chắp xanh,Exbucklandia populnea ,99.5,31.67,0.078773472,14.499877,108.57592,A8,A,8,14.4991,108.5754,102.63026604071429,56.05411953319618,85.97038554610505
S0782,Chắp xanh,Exbucklandia populnea ,57.0,18.14,0.025851369,14.499935,108.575893,A8,A,8,14.4991,108.5754,106.5820555502764,53.14360334755549,92.38772639566304
S0783,Chắp xanh,Exbucklandia populnea ,24.0,7.64,0.004583068,14.4997593,108.5758832,A8,A,8,14.4991,108.5754,89.63498833869822,52.08724011147835,72.94758770547362
S0784,Chắp xanh,Exbucklandia populnea ,96.2,30.62,0.073634946,14.4998023,108.5758624,A8,A,8,14.4991,108.5754,92.31814383924151,49.84506453258245,77.70527153073706
S0785,Chắp xanh,Exbucklandia populnea ,101.0,32.15,0.081166454,14.499494,108.575844,A8,A,8,14.4991,108.5754,64.73913010398029,47.8616765903413,43.5937481822986
S0786,Chắp xanh,Exbucklandia populnea ,59.8,19.03,0.028453533,14.4998955,108.5757849,A8,A,8,14.4991,108.5754,97.30636266993527,41.49082465085333,88.01726924783064
S0787,Chắp xanh,Exbucklandia populnea ,118.0,37.56,0.110789306,14.4997971,108.5756568,A8,A,8,14.4991,108.5754,81.9470530986418,27.68212125978957,77.12988833202033
S0788,Chắp xanh,Exbucklandia populnea ,133.0,42.33,0.14074634,14.4992647,108.5755307,A8,A,8,14.4991,108.5754,23.034331700227458,14.08902604467702,18.223056329510598
S0790,Vạng trứng,Endospermum chinense,34.0,10.82,0.009197963,14.499448,108.576141,A81,A,81,14.4991,108.5754,88.67329457799076,79.87727403288787,38.504210995552995
S0791,Vạng trứng,Endospermum chinense,53.0,16.87,0.022350414,14.499365,108.576096,A81,A,81,14.4991,108.5754,80.55231490884645,75.0264553617605,29.320750894609187
S0792,Vạng trứng,Endospermum chinense,49.8,15.85,0.019732973,14.499826,108.576061,A81,A,81,14.4991,108.5754,107.37584276182899,71.25342593648695,80.32758493274022
S0793,Vạng trứng,Endospermum chinense,29.5,9.39,0.006924332,14.499875,108.575948,A81,A,81,14.4991,108.5754,104.12713205303214,59.07241880736372,85.74910475239386
S0794,Vạng trứng,Endospermum chinense,36.5,11.62,0.010600334,14.499326,108.57592,A81,A,81,14.4991,108.5754,61.378817773577445,56.05425806290801,25.005587861494853
S0795,Vạng trứng,Endospermum chinense,56.5,17.98,0.025399825,14.499618,108.575881,A81,A,81,14.4991,108.5754,77.28702332596937,51.8501208011394,57.31360176691206
S0796,Vạng trứng,Endospermum chinense,97.5,31.03,0.075638526,14.499485,108.576204,A81,A,81,14.4991,108.5754,96.57128947174688,86.66844489105883,42.598058763298475
S0797,Vĩ hùng,Stemonurus malaccensis ,84.5,26.89,0.056812938,14.499464,108.576311,A82,A,82,14.4991,108.5754,106.14051820131937,98.20268747930565,40.27457977293408
S0798,Xoan đào,Prunus arborea,38.7,12.32,0.011916693,14.499496,108.576164,A83,A,83,14.4991,108.5754,93.28650107126134,82.35657789910745,43.81512705523847
S0799,Xoan đào,Prunus arborea,42.0,13.37,0.014035646,14.500011,108.5757001,A83,A,83,14.4991,108.5754,105.86057697445791,32.34967531148024,100.7966282402687
S0800,Xoan đào,Prunus arborea,61.4,19.54,0.029996499,14.4999879,108.5756322,A83,A,83,14.4991,108.5754,101.37928942915165,25.030307849045048,98.24074518315572
S0801,Y thiếp,Sp 6,45.0,14.32,0.016112349,14.499298,108.576417,A85,A,85,14.4991,108.5754,111.79674417452331,109.62920694262455,21.907738202630927
S0802,Chắp xanh lá to,Exbucklandia Sp,61.0,19.41,0.029606938,14.499669,108.576313,A9,A,9,14.4991,108.5754,116.83180875885657,98.41819015245405,62.956583333130716
